01/03/2022 13;22;0.1209;22.5;5.001;5.029;5.048;0.908;;;1.38;13;0.985
01/03/2022 13;22;0.121;22.6;5;5.029;5.048;0.888;;;1.381;13;0.981
01/03/2022 13;22;0.1213;22.6;5;5.029;5.048;0.83;;;1.381;13;0.988
01/03/2022 13;22;0.1212;22.6;5.001;5.029;5.051;0.895;;;1.443;14;0.983
01/03/2022 13;22;0.121;22.6;5.001;5.029;5.05;0.893;;;1.433;13;0.978
01/03/2022 13;22;0.1204;22.6;5.001;5.029;5.051;0.903;;;1.443;13;0.985
01/03/2022 13;22;0.1194;22.5;5.001;5.029;5.048;0.903;;;1.37;13;1.003
01/03/2022 13;22;0.1196;22.6;5;5.029;5.051;0.88;;;1.439;13;0.98
01/03/2022 13;22;0.1196;22.5;4.999;5.029;5.051;0.657;;;1.442;13;0.999
01/03/2022 13;22;0.1211;22.6;5;5.029;5.051;0.838;;;1.439;14;0.991
01/03/2022 13;22;0.1211;22.6;5.001;5.029;5.048;0.908;;;1.383;13;0.982
01/03/2022 13;22;0.1221;22.6;5;5.029;5.048;0.836;;;1.388;13;0.995
01/03/2022 13;22;0.1223;22.6;5.001;5.029;5.051;0.906;;;1.443;13;0.986
01/03/2022 13;23;0.1219;22.6;5;5.029;5.048;0.872;;;1.378;13;0.995
01/03/2022 13;23;0.1217;22.6;5.001;5.029;5.051;0.914;;;1.437;14;0.985
01/03/2022 13;23;0.1222;22.6;5.001;5.029;5.048;0.911;;;1.384;13;0.977
01/03/2022 13;23;0.1214;22.6;5;5.029;5.045;0.838;;;1.313;13;0.985
01/03/2022 13;23;0.1211;22.5;5.001;5.029;5.046;0.914;;;1.319;13;0.997
01/03/2022 13;23;0.1215;22.5;5.001;5.029;5.048;0.937;;;1.385;13;0.989
01/03/2022 13;23;0.1211;22.6;5;5.029;5.048;0.888;;;1.377;14;0.984
01/03/2022 13;23;0.1213;22.5;5.001;5.029;5.045;0.932;;;1.314;13;0.978
01/03/2022 13;23;0.1216;22.5;5.001;5.029;5.048;0.924;;;1.376;13;0.979
01/03/2022 13;23;0.1215;22.6;5;5.029;5.051;0.859;;;1.44;13;0.988
01/03/2022 13;23;0.1211;22.5;5;5.029;5.046;0.836;;;1.317;13;0.976
01/03/2022 13;23;0.1208;22.5;5;5.029;5.048;0.869;;;1.386;13;0.984
01/03/2022 13;23;0.1207;22.4;5.001;5.029;5.045;0.898;;;1.311;14;0.99
01/03/2022 13;23;0.1208;22.5;5;5.029;5.048;0.875;;;1.38;13;0.987
01/03/2022 13;23;0.1202;22.5;5;5.029;5.049;0.846;;;1.39;13;0.978
01/03/2022 13;23;0.1205;22.5;5.001;5.029;5.051;0.903;;;1.446;13;1
01/03/2022 13;23;0.1205;22.4;5.001;5.029;5.053;0.942;;;1.499;13;0.998
01/03/2022 13;23;0.1202;22.5;5;5.029;5.051;0.875;;;1.443;14;0.991
01/03/2022 13;23;0.1212;22.4;5;5.029;5.051;0.849;;;1.442;13;0.989
01/03/2022 13;23;0.2032;22.5;5.001;5.029;5.056;0.929;;;1.558;21;0.991
01/03/2022 13;23;0.2229;22.5;5.013;5.095;5.117;3.285;;;2.532;23;3.61
01/03/2022 13;23;0.2255;22.5;5.016;5.121;5.118;3.858;;;2.535;23;4.635
01/03/2022 13;23;0.2259;22.5;5.02;5.129;5.149;4.772;;;2.906;24;4.936
01/03/2022 13;23;0.2262;22.5;5.021;5.129;5.141;4.925;;;2.817;23;4.95
01/03/2022 13;23;0.2265;22.5;5.021;5.129;5.154;4.933;;;2.96;24;4.947
01/03/2022 13;23;0.2272;22.5;5.021;5.129;5.154;4.927;;;2.963;23;4.928
01/03/2022 13;23;0.2282;22.5;5.021;5.129;5.143;4.907;;;2.843;24;4.93
01/03/2022 13;23;0.2283;22.5;5.02;5.129;5.141;4.826;;;2.821;23;4.936
01/03/2022 13;23;0.2306;22.6;5.02;5.129;5.136;4.803;;;2.759;23;4.937
01/03/2022 13;23;0.2306;22.6;5.021;5.129;5.136;4.87;;;2.756;24;4.935
01/03/2022 13;23;0.2307;22.5;5.021;5.129;5.136;4.847;;;2.76;23;4.937
01/03/2022 13;23;0.2327;22.6;5.021;5.129;5.131;4.847;;;2.696;24;4.93
01/03/2022 13;23;0.2309;22.4;5.021;5.129;5.133;4.914;;;2.728;23;4.939
01/03/2022 13;23;0.2313;22.4;5.021;5.129;5.138;4.883;;;2.784;24;4.951
01/03/2022 13;23;0.2311;22.5;5.021;5.129;5.134;4.886;;;2.733;23;4.936
01/03/2022 13;23;0.2323;22.4;5.015;5.104;5.136;3.843;;;2.757;24;3.963
01/03/2022 13;23;0.2296;22.4;5.016;5.128;5.133;4.043;;;2.729;23;4.911
01/03/2022 13;23;0.2304;22.5;5.021;5.129;5.131;4.883;;;2.695;23;4.951
01/03/2022 13;23;0.2319;22.4;5.015;5.104;5.135;3.812;;;2.753;24;3.939
01/03/2022 13;23;0.2299;22.4;5.016;5.104;5.134;3.9;;;2.73;23;3.944
01/03/2022 13;23;0.2311;22.4;5.016;5.115;5.136;3.926;;;2.754;24;4.382
01/03/2022 13;23;0.2284;22.3;5.02;5.129;5.136;4.842;;;2.757;23;4.944
01/03/2022 13;23;0.2273;22.4;5.017;5.104;5.133;4.084;;;2.727;24;3.956
01/03/2022 13;23;0.2266;22.4;5.015;5.104;5.141;3.851;;;2.819;23;3.945
01/03/2022 13;23;0.2266;22.5;5.016;5.104;5.138;3.895;;;2.787;24;3.947
01/03/2022 13;23;0.2283;22.4;5.016;5.104;5.138;3.871;;;2.784;23;3.952
01/03/2022 13;23;0.2264;22.5;5.015;5.104;5.141;3.838;;;2.82;24;3.95
01/03/2022 13;23;0.2271;22.5;5.02;5.129;5.141;4.834;;;2.82;23;4.933
01/03/2022 13;23;0.2257;22.5;5.021;5.129;5.143;4.865;;;2.847;24;4.938
01/03/2022 13;23;0.2263;22.5;5.021;5.129;5.141;4.881;;;2.818;23;4.937
01/03/2022 13;23;0.2275;22.5;5.021;5.129;5.144;4.876;;;2.849;24;4.935
01/03/2022 13;23;0.2265;22.6;5.021;5.129;5.144;4.847;;;2.851;23;4.94
01/03/2022 13;23;0.2264;22.6;5.021;5.129;5.141;4.847;;;2.817;23;4.945
01/03/2022 13;23;0.2263;22.6;5.021;5.129;5.141;4.888;;;2.821;24;4.946
01/03/2022 13;23;0.2261;22.6;5.021;5.129;5.144;4.863;;;2.85;23;4.941
01/03/2022 13;23;0.2272;22.7;5.021;5.129;5.144;4.888;;;2.85;24;4.937
01/03/2022 13;23;0.2279;22.7;5.02;5.129;5.141;4.831;;;2.818;23;4.929
01/03/2022 13;23;0.2279;22.7;5.02;5.129;5.141;4.837;;;2.818;24;4.941
01/03/2022 13;23;0.2285;22.6;5.021;5.129;5.141;4.865;;;2.821;23;4.946
01/03/2022 13;23;0.2284;22.6;5.021;5.129;5.136;4.87;;;2.759;24;4.944
01/03/2022 13;24;0.2301;22.7;5.021;5.129;5.136;4.899;;;2.757;23;4.939
01/03/2022 13;24;0.2313;22.6;5.02;5.129;5.135;4.816;;;2.754;24;4.945
01/03/2022 13;24;0.2315;22.6;5.02;5.129;5.138;4.787;;;2.787;23;4.945
01/03/2022 13;24;0.2313;22.6;5.02;5.104;5.133;4.715;;;2.727;24;3.961
01/03/2022 13;24;0.2309;22.5;5.015;5.104;5.133;3.848;;;2.728;23;3.952
01/03/2022 13;24;0.2304;22.6;5.016;5.104;5.13;3.871;;;2.692;24;3.948
01/03/2022 13;24;0.2319;22.5;5.015;5.104;5.136;3.83;;;2.757;23;3.945
01/03/2022 13;24;0.2324;22.5;5.015;5.112;5.134;3.788;;;2.731;24;4.258
01/03/2022 13;24;0.232;22.5;5.02;5.129;5.136;4.842;;;2.76;23;4.929
01/03/2022 13;24;0.2315;22.6;5.021;5.129;5.134;4.85;;;2.731;23;4.941
01/03/2022 13;24;0.2311;22.5;5.021;5.129;5.133;4.857;;;2.73;24;4.944
01/03/2022 13;24;0.2319;22.5;5.02;5.129;5.136;4.837;;;2.76;23;4.935
01/03/2022 13;24;0.232;22.5;5.02;5.129;5.141;4.795;;;2.819;24;4.938
01/03/2022 13;24;0.2318;22.5;5.021;5.129;5.141;4.855;;;2.816;23;4.944
01/03/2022 13;24;0.2315;22.5;5.021;5.129;5.138;4.857;;;2.784;24;4.941
01/03/2022 13;24;0.2321;22.5;5.021;5.129;5.138;4.891;;;2.785;23;4.929
01/03/2022 13;24;0.2325;22.4;5.021;5.129;5.136;4.899;;;2.758;24;4.938
01/03/2022 13;24;0.23;22.4;5.02;5.129;5.138;4.813;;;2.784;23;4.947
01/03/2022 13;24;0.2301;22.5;5.02;5.129;5.136;4.834;;;2.757;24;4.946
01/03/2022 13;24;0.2302;22.6;5.021;5.129;5.138;4.883;;;2.783;23;4.947
01/03/2022 13;24;0.2305;22.5;5.021;5.129;5.138;4.888;;;2.785;24;4.945
01/03/2022 13;24;0.2306;22.6;5.021;5.129;5.138;4.881;;;2.789;23;4.938
01/03/2022 13;24;0.2316;22.6;5.02;5.129;5.136;4.824;;;2.757;24;4.937
01/03/2022 13;24;0.2314;22.6;5.021;5.129;5.141;4.891;;;2.818;23;4.936
01/03/2022 13;24;0.2301;22.6;5.021;5.129;5.138;4.87;;;2.787;24;4.943
01/03/2022 13;24;0.2313;22.6;5.02;5.129;5.138;4.839;;;2.787;23;4.937
01/03/2022 13;24;0.2316;22.6;5.021;5.129;5.141;4.894;;;2.818;23;4.933
01/03/2022 13;24;0.2324;22.6;5.021;5.129;5.136;4.868;;;2.758;24;4.952
01/03/2022 13;24;0.2327;22.6;5.021;5.129;5.138;4.904;;;2.787;23;4.939
01/03/2022 13;24;0.2328;22.6;5.021;5.129;5.138;4.868;;;2.785;24;4.937
01/03/2022 13;24;0.2311;22.6;5.021;5.129;5.13;4.873;;;2.694;23;4.939
01/03/2022 13;24;0.2311;22.7;5.021;5.129;5.136;4.873;;;2.756;24;4.945
01/03/2022 13;24;0.2305;22.6;5.018;5.104;5.133;4.401;;;2.73;23;3.947
01/03/2022 13;24;0.2309;22.6;5.016;5.104;5.134;3.861;;;2.731;24;3.949
01/03/2022 13;24;0.2308;22.7;5.016;5.104;5.13;3.871;;;2.695;23;3.942
01/03/2022 13;24;0.2317;22.6;5.019;5.129;5.133;4.549;;;2.73;24;4.936
01/03/2022 13;24;0.2307;22.7;5.02;5.129;5.136;4.824;;;2.759;23;4.932
01/03/2022 13;24;0.2299;22.6;5.021;5.129;5.138;4.868;;;2.787;24;4.935
01/03/2022 13;24;0.2294;22.7;5.021;5.129;5.138;4.876;;;2.786;23;4.946
01/03/2022 13;24;0.2289;22.7;5.021;5.129;5.141;4.886;;;2.818;24;4.935
01/03/2022 13;24;0.2285;22.6;5.021;5.129;5.136;4.868;;;2.755;23;4.935
01/03/2022 13;24;0.2297;22.6;5.021;5.129;5.136;4.85;;;2.757;24;4.937
01/03/2022 13;24;0.2283;22.7;5.021;5.129;5.141;4.855;;;2.82;23;4.951
01/03/2022 13;24;0.2282;22.7;5.02;5.129;5.146;4.839;;;2.879;24;4.941
01/03/2022 13;24;0.2284;22.7;5.021;5.129;5.141;4.888;;;2.82;23;4.952
01/03/2022 13;24;0.2292;22.6;5.021;5.129;5.138;4.878;;;2.787;24;4.944
01/03/2022 13;24;0.2302;22.7;5.021;5.129;5.136;4.87;;;2.759;23;4.937
01/03/2022 13;24;0.2309;22.7;5.021;5.129;5.131;4.847;;;2.697;23;4.933
01/03/2022 13;24;0.2319;22.7;5.016;5.104;5.134;3.97;;;2.732;24;3.973
01/03/2022 13;24;0.2307;22.7;5.016;5.104;5.136;3.9;;;2.761;23;3.953
01/03/2022 13;24;0.2307;22.7;5.016;5.104;5.136;3.858;;;2.759;24;3.956
01/03/2022 13;24;0.2312;22.7;5.016;5.104;5.13;3.91;;;2.692;23;3.947
01/03/2022 13;24;0.2317;22.7;5.016;5.104;5.136;3.869;;;2.757;24;3.954
01/03/2022 13;24;0.2316;22.7;5.016;5.104;5.133;3.91;;;2.731;23;3.946
01/03/2022 13;24;0.2312;22.7;5.015;5.104;5.133;3.846;;;2.73;24;3.95
01/03/2022 13;24;0.2322;22.7;5.015;5.104;5.133;3.84;;;2.727;23;3.941
01/03/2022 13;24;0.2323;22.8;5.016;5.104;5.133;3.884;;;2.728;24;3.942
01/03/2022 13;24;0.2314;22.8;5.021;5.128;5.136;4.914;;;2.758;23;4.921
01/03/2022 13;24;0.232;22.8;5.02;5.104;5.133;4.665;;;2.728;24;3.958
01/03/2022 13;24;0.2325;22.8;5.015;5.104;5.133;3.822;;;2.728;23;3.947
01/03/2022 13;25;0.2318;22.8;5.021;5.129;5.138;4.863;;;2.786;24;4.936
01/03/2022 13;25;0.2324;22.8;5.021;5.129;5.136;4.888;;;2.758;23;4.94
01/03/2022 13;25;0.2324;22.8;5.02;5.129;5.136;4.831;;;2.757;24;4.941
01/03/2022 13;25;0.2318;22.8;5.02;5.129;5.133;4.824;;;2.729;23;4.943
01/03/2022 13;25;0.2311;22.8;5.017;5.104;5.136;4.061;;;2.758;24;3.95
01/03/2022 13;25;0.2319;22.8;5.018;5.122;5.13;4.372;;;2.696;23;4.663
01/03/2022 13;25;0.232;22.8;5.02;5.129;5.136;4.839;;;2.759;23;4.938
01/03/2022 13;25;0.2307;22.8;5.02;5.129;5.136;4.816;;;2.756;24;4.94
01/03/2022 13;25;0.2311;22.8;5.017;5.108;5.136;4.175;;;2.759;23;4.118
01/03/2022 13;25;0.2319;22.8;5.016;5.104;5.136;3.866;;;2.758;24;3.946
01/03/2022 13;25;0.2311;22.8;5.015;5.104;5.13;3.851;;;2.695;23;3.948
01/03/2022 13;25;0.2321;22.8;5.02;5.127;5.136;4.764;;;2.759;24;4.87
01/03/2022 13;25;0.2317;22.7;5.021;5.129;5.136;4.894;;;2.757;23;4.94
01/03/2022 13;25;0.2299;22.8;5.021;5.129;5.133;4.855;;;2.728;24;4.937
01/03/2022 13;25;0.2308;22.7;5.021;5.129;5.13;4.857;;;2.695;23;4.945
01/03/2022 13;25;0.2308;22.8;5.021;5.129;5.138;4.891;;;2.787;24;4.937
01/03/2022 13;25;0.2308;22.7;5.02;5.129;5.133;4.842;;;2.727;23;4.935
01/03/2022 13;25;0.2303;22.8;5.02;5.129;5.138;4.837;;;2.789;24;4.933
01/03/2022 13;25;0.2315;22.8;5.02;5.129;5.138;4.834;;;2.788;23;4.935
01/03/2022 13;25;0.2308;22.8;5.021;5.129;5.138;4.863;;;2.79;24;4.938
01/03/2022 13;25;0.23;22.8;5.021;5.129;5.136;4.865;;;2.762;23;4.933
01/03/2022 13;25;0.2297;22.8;5.021;5.129;5.136;4.868;;;2.76;24;4.93
01/03/2022 13;25;0.2316;22.8;5.02;5.129;5.141;4.831;;;2.822;23;4.939
01/03/2022 13;25;0.2313;22.8;5.02;5.129;5.138;4.839;;;2.788;24;4.943
01/03/2022 13;25;0.2321;22.8;5.021;5.129;5.138;4.847;;;2.789;23;4.944
01/03/2022 13;25;0.2322;22.8;5.021;5.129;5.138;4.844;;;2.787;24;4.947
01/03/2022 13;25;0.2318;22.8;5.021;5.129;5.138;4.901;;;2.788;23;4.945
01/03/2022 13;25;0.2318;22.8;5.021;5.129;5.136;4.87;;;2.756;23;4.935
01/03/2022 13;25;0.2305;22.8;5.02;5.129;5.138;4.834;;;2.786;24;4.943
01/03/2022 13;25;0.2303;22.8;5.021;5.129;5.136;4.863;;;2.758;23;4.946
01/03/2022 13;25;0.2316;22.7;5.02;5.129;5.139;4.831;;;2.792;24;4.938
01/03/2022 13;25;0.2321;22.8;5.021;5.129;5.138;4.876;;;2.79;23;4.934
01/03/2022 13;25;0.2323;22.8;5.02;5.129;5.136;4.824;;;2.759;24;4.934
01/03/2022 13;25;0.2314;22.8;5.021;5.129;5.138;4.86;;;2.788;23;4.941
01/03/2022 13;25;0.2318;22.8;5.02;5.129;5.138;4.839;;;2.79;24;4.945
01/03/2022 13;25;0.2309;22.7;5.021;5.129;5.141;4.852;;;2.82;23;4.937
01/03/2022 13;25;0.2315;22.7;5.021;5.129;5.136;4.863;;;2.757;24;4.943
01/03/2022 13;25;0.2319;22.8;5.021;5.129;5.136;4.886;;;2.757;23;4.934
01/03/2022 13;25;0.2305;22.7;5.021;5.129;5.138;4.87;;;2.79;24;4.94
01/03/2022 13;25;0.2321;22.8;5.02;5.129;5.138;4.818;;;2.79;23;4.931
01/03/2022 13;25;0.2321;22.7;5.02;5.129;5.138;4.8;;;2.786;24;4.937
01/03/2022 13;25;0.2318;22.7;5.021;5.129;5.141;4.85;;;2.819;23;4.95
01/03/2022 13;25;0.2327;22.7;5.02;5.129;5.133;4.837;;;2.729;24;4.944
01/03/2022 13;25;0.2321;22.7;5.021;5.129;5.134;4.873;;;2.732;23;4.945
01/03/2022 13;25;0.2307;22.7;5.021;5.129;5.135;4.899;;;2.754;24;4.939
01/03/2022 13;25;0.2314;22.8;5.021;5.129;5.133;4.912;;;2.73;23;4.937
01/03/2022 13;25;0.2307;22.7;5.016;5.104;5.136;3.918;;;2.758;24;3.961
01/03/2022 13;25;0.2313;22.8;5.016;5.104;5.136;3.91;;;2.757;23;3.949
01/03/2022 13;25;0.2316;22.7;5.016;5.104;5.133;3.861;;;2.731;24;3.952
01/03/2022 13;25;0.2314;22.8;5.021;5.129;5.136;4.881;;;2.757;23;4.933
01/03/2022 13;25;0.2312;22.8;5.02;5.104;5.13;4.818;;;2.695;24;3.971
01/03/2022 13;25;0.231;22.8;5.015;5.104;5.133;3.851;;;2.73;23;3.948
01/03/2022 13;25;0.2316;22.8;5.016;5.104;5.136;3.856;;;2.761;23;3.943
01/03/2022 13;25;0.2315;22.8;5.017;5.129;5.136;4.201;;;2.761;24;4.931
01/03/2022 13;25;0.2291;22.8;5.021;5.129;5.133;4.901;;;2.728;23;4.931
01/03/2022 13;25;0.2294;22.8;5.021;5.129;5.133;4.852;;;2.731;24;4.939
01/03/2022 13;25;0.2292;22.8;5.021;5.129;5.138;4.883;;;2.789;23;4.946
01/03/2022 13;25;0.2308;22.8;5.021;5.129;5.138;4.855;;;2.789;24;4.946
01/03/2022 13;25;0.2297;22.8;5.021;5.129;5.136;4.873;;;2.757;23;4.939
01/03/2022 13;25;0.2295;22.7;5.021;5.129;5.138;4.855;;;2.786;24;4.939
01/03/2022 13;26;0.231;22.8;5.02;5.129;5.136;4.831;;;2.756;23;4.939
01/03/2022 13;26;0.2308;22.8;5.02;5.129;5.133;4.826;;;2.731;24;4.944
01/03/2022 13;26;0.2317;22.8;5.021;5.129;5.133;4.873;;;2.732;23;4.944
01/03/2022 13;26;0.2309;22.8;5.021;5.129;5.136;4.896;;;2.759;24;4.935
01/03/2022 13;26;0.2313;22.7;5.021;5.129;5.133;4.855;;;2.73;23;4.94
01/03/2022 13;26;0.2322;22.7;5.021;5.129;5.136;4.873;;;2.759;24;4.93
01/03/2022 13;26;0.2321;22.8;5.021;5.129;5.133;4.847;;;2.73;23;4.938
01/03/2022 13;26;0.233;22.8;5.021;5.108;5.131;4.855;;;2.697;24;4.11
01/03/2022 13;26;0.231;22.8;5.016;5.104;5.136;3.89;;;2.757;23;3.946
01/03/2022 13;26;0.2315;22.8;5.016;5.104;5.133;3.918;;;2.729;24;3.943
01/03/2022 13;26;0.2321;22.8;5.015;5.104;5.136;3.833;;;2.757;23;3.946
01/03/2022 13;26;0.2316;22.8;5.015;5.104;5.136;3.83;;;2.761;24;3.942
01/03/2022 13;26;0.2312;22.8;5.016;5.104;5.133;3.892;;;2.73;23;3.939
01/03/2022 13;26;0.2327;22.8;5.016;5.127;5.136;3.923;;;2.758;24;4.885
01/03/2022 13;26;0.2315;22.8;5.021;5.129;5.136;4.886;;;2.757;23;4.934
01/03/2022 13;26;0.2325;22.8;5.021;5.129;5.136;4.868;;;2.758;24;4.935
01/03/2022 13;26;0.2325;22.9;5.02;5.129;5.136;4.829;;;2.757;23;4.939
01/03/2022 13;26;0.2313;22.8;5.021;5.129;5.136;4.883;;;2.758;24;4.942
01/03/2022 13;26;0.2311;22.8;5.016;5.104;5.133;3.866;;;2.731;23;3.974
01/03/2022 13;26;0.2306;22.8;5.016;5.104;5.133;3.903;;;2.73;24;3.95
01/03/2022 13;26;0.2312;22.8;5.016;5.104;5.133;3.874;;;2.727;23;3.947
01/03/2022 13;26;0.2321;22.8;5.015;5.104;5.131;3.843;;;2.696;24;3.947
01/03/2022 13;26;0.2317;22.8;5.015;5.104;5.133;3.809;;;2.729;23;3.947
01/03/2022 13;26;0.2317;22.8;5.016;5.104;5.13;3.874;;;2.695;23;3.95
01/03/2022 13;26;0.2306;22.8;5.016;5.104;5.136;3.874;;;2.756;24;3.939
01/03/2022 13;26;0.2309;22.8;5.019;5.129;5.136;4.626;;;2.757;23;4.938
01/03/2022 13;26;0.2312;22.7;5.019;5.113;5.133;4.518;;;2.726;24;4.309
01/03/2022 13;26;0.2316;22.8;5.015;5.106;5.13;3.822;;;2.691;23;4.028
01/03/2022 13;26;0.2309;22.9;5.02;5.129;5.133;4.759;;;2.729;24;4.944
01/03/2022 13;26;0.2304;22.8;5.017;5.108;5.128;4.211;;;2.662;23;4.11
01/03/2022 13;26;0.2306;22.8;5.015;5.118;5.133;3.851;;;2.731;24;4.5
01/03/2022 13;26;0.2302;22.7;5.02;5.129;5.136;4.782;;;2.758;23;4.933
01/03/2022 13;26;0.231;22.7;5.021;5.129;5.13;4.85;;;2.695;24;4.944
01/03/2022 13;26;0.2317;22.7;5.021;5.129;5.133;4.86;;;2.73;23;4.94
01/03/2022 13;26;0.2311;22.8;5.02;5.129;5.133;4.831;;;2.73;24;4.94
01/03/2022 13;26;0.231;22.7;5.02;5.129;5.133;4.831;;;2.727;23;4.943
01/03/2022 13;26;0.2303;22.8;5.021;5.129;5.136;4.888;;;2.757;24;4.949
01/03/2022 13;26;0.2311;22.7;5.021;5.129;5.136;4.901;;;2.761;23;4.946
01/03/2022 13;26;0.2317;22.8;5.021;5.129;5.133;4.876;;;2.731;24;4.936
01/03/2022 13;26;0.2323;22.7;5.02;5.129;5.136;4.818;;;2.757;23;4.943
01/03/2022 13;26;0.2323;22.7;5.021;5.129;5.133;4.85;;;2.729;24;4.939
01/03/2022 13;26;0.2311;22.7;5.021;5.129;5.133;4.855;;;2.729;23;4.936
01/03/2022 13;26;0.2317;22.7;5.021;5.129;5.138;4.878;;;2.787;24;4.944
01/03/2022 13;26;0.231;22.7;5.02;5.129;5.133;4.818;;;2.728;23;4.943
01/03/2022 13;26;0.2321;22.7;5.021;5.129;5.134;4.857;;;2.733;24;4.947
01/03/2022 13;26;0.2318;22.7;5.02;5.129;5.136;4.834;;;2.76;23;4.951
01/03/2022 13;26;0.2323;22.7;5.021;5.129;5.138;4.891;;;2.788;24;4.949
01/03/2022 13;26;0.2328;22.7;5.021;5.129;5.133;4.87;;;2.728;23;4.94
01/03/2022 13;26;0.2318;22.7;5.015;5.104;5.133;3.84;;;2.728;24;3.944
01/03/2022 13;26;0.2324;22.8;5.018;5.128;5.136;4.401;;;2.761;23;4.924
01/03/2022 13;26;0.2328;22.8;5.021;5.123;5.135;4.857;;;2.755;24;4.698
01/03/2022 13;26;0.2321;22.8;5.016;5.104;5.133;3.89;;;2.731;23;3.948
01/03/2022 13;26;0.2317;22.8;5.016;5.104;5.133;3.874;;;2.73;24;3.942
01/03/2022 13;26;0.2316;22.8;5.017;5.118;5.136;4.12;;;2.759;23;4.501
01/03/2022 13;26;0.2321;22.8;5.02;5.129;5.133;4.831;;;2.727;24;4.933
01/03/2022 13;26;0.2312;22.8;5.021;5.129;5.135;4.888;;;2.755;23;4.943
01/03/2022 13;26;0.2317;22.8;5.021;5.129;5.133;4.857;;;2.732;24;4.944
01/03/2022 13;26;0.232;22.8;5.021;5.118;5.133;4.85;;;2.729;23;4.5
01/03/2022 13;26;0.2322;22.8;5.016;5.104;5.133;3.926;;;2.728;24;3.946
01/03/2022 13;26;0.2327;22.8;5.02;5.126;5.133;4.678;;;2.731;23;4.817
01/03/2022 13;27;0.2332;22.8;5.02;5.111;5.133;4.839;;;2.729;24;4.246
01/03/2022 13;27;0.2329;22.8;5.015;5.104;5.136;3.843;;;2.758;23;3.944
01/03/2022 13;27;0.2326;22.8;5.016;5.104;5.134;3.89;;;2.732;24;3.945
01/03/2022 13;27;0.2329;22.8;5.015;5.125;5.136;3.853;;;2.761;23;4.799
01/03/2022 13;27;0.2335;22.8;5.02;5.129;5.131;4.842;;;2.697;23;4.937
01/03/2022 13;27;0.2324;22.7;5.021;5.129;5.131;4.85;;;2.696;24;4.941
01/03/2022 13;27;0.232;22.8;5.021;5.129;5.138;4.852;;;2.788;23;4.935
01/03/2022 13;27;0.2328;22.8;5.021;5.129;5.136;4.891;;;2.761;24;4.945
01/03/2022 13;27;0.2316;22.8;5.021;5.129;5.131;4.86;;;2.696;23;4.932
01/03/2022 13;27;0.2321;22.8;5.021;5.105;5.133;4.87;;;2.73;24;3.989
01/03/2022 13;27;0.2341;22.8;5.016;5.104;5.133;3.905;;;2.727;23;3.947
01/03/2022 13;27;0.2317;22.8;5.021;5.129;5.133;4.873;;;2.729;24;4.931
01/03/2022 13;27;0.2323;22.8;5.02;5.129;5.133;4.829;;;2.729;23;4.95
01/03/2022 13;27;0.2315;22.8;5.021;5.129;5.133;4.901;;;2.729;24;4.941
01/03/2022 13;27;0.2312;22.8;5.016;5.104;5.133;3.892;;;2.729;23;3.947
01/03/2022 13;27;0.2319;22.8;5.017;5.128;5.136;4.214;;;2.757;24;4.922
01/03/2022 13;27;0.2318;22.8;5.021;5.129;5.138;4.873;;;2.79;23;4.939
01/03/2022 13;27;0.2309;22.8;5.021;5.129;5.136;4.855;;;2.759;24;4.939
01/03/2022 13;27;0.2308;22.8;5.021;5.129;5.136;4.865;;;2.76;23;4.946
01/03/2022 13;27;0.2317;22.8;5.021;5.129;5.136;4.868;;;2.759;24;4.938
01/03/2022 13;27;0.232;22.8;5.02;5.129;5.138;4.8;;;2.791;23;4.936
01/03/2022 13;27;0.2329;22.8;5.02;5.129;5.136;4.826;;;2.757;24;4.943
01/03/2022 13;27;0.2332;22.8;5.018;5.11;5.131;4.333;;;2.698;23;4.207
01/03/2022 13;27;0.2329;22.8;5.015;5.109;5.133;3.853;;;2.726;24;4.142
01/03/2022 13;27;0.3914;22.8;5.02;5.129;5.133;4.735;;;2.729;33;4.937
01/03/2022 13;27;0.4358;22.7;5.047;5.28;5.338;10.075;;;4.557;41;10.934
01/03/2022 13;27;0.4447;22.8;5.056;5.381;5.43;11.824;;;5.174;43;14.934
01/03/2022 13;27;0.4515;22.7;5.079;5.428;5.475;16.424;;;5.448;43;16.782
01/03/2022 13;27;0.4508;22.8;5.085;5.451;5.477;17.501;;;5.463;43;17.676
01/03/2022 13;27;0.4505;22.7;5.085;5.453;5.48;17.67;;;5.478;43;17.769
01/03/2022 13;27;0.4525;22.7;5.086;5.453;5.483;17.711;;;5.495;43;17.778
01/03/2022 13;27;0.4528;22.8;5.085;5.453;5.48;17.696;;;5.478;43;17.774
01/03/2022 13;27;0.4526;22.8;5.085;5.453;5.47;17.691;;;5.416;43;17.767
01/03/2022 13;27;0.4507;22.7;5.086;5.453;5.477;17.727;;;5.462;43;17.779
01/03/2022 13;27;0.4525;22.8;5.085;5.453;5.469;17.657;;;5.414;43;17.774
01/03/2022 13;27;0.4545;22.8;5.085;5.453;5.485;17.688;;;5.51;43;17.783
01/03/2022 13;27;0.452;22.8;5.085;5.453;5.488;17.685;;;5.524;43;17.778
01/03/2022 13;27;0.4503;22.8;5.085;5.453;5.49;17.665;;;5.54;43;17.78
01/03/2022 13;27;0.4508;22.7;5.086;5.453;5.475;17.74;;;5.447;43;17.781
