D‚tails d?enregistreur :;;;;;;;;;;;;;;
Type d'enregistreur;1F8;;;;;;;;;;;;;
Num‚ro de s‚rie;KS1512003;;;;;;;;;;;;;
firmware du Contr“leur;5.1;;;;;;;;;;;;;
firmware d'acquisition;5.1;;;;;;;;;;;;;
Identit‚ de l?enregistreur;Identit‚ de l?enreg;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Job D‚tails;;;;;;;;;;;;;;
Nombre de canaux analogiques;10;;;;;;;;;;;;;
Nombre de canaux num‚riques;1;;;;;;;;;;;;;
Nombre total de canaux utilis‚s;11;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Heure d?armement;08/09/2023 09:41;;;;;;;;;;;;;
Heure de d‚sarmement;08/09/2023 10:59;;;;;;;;;;;;;
Dur‚e;01:18:11;;;;;;;;;;;;;
Job Description;Nom de la configura;;;;;;;;;;;;;
Info de canaux;;;;;;;;;;;;;;
Description;;V1 (V);Tc ('C);Mano13.1 (V) (V);Mano13.2 (V) (V);Mano1 200 (V) (V);Tension (V);Voie 1000 (Pa);Voie 200 (Pa);;V ManoRec 200 (m_s-1);Pulse Channel 1 (Hz);;V1 (V)
Interv. mesure;;00:00:01;00:00:01;00:00:01;00:00:01;00:00:01;00:00:01;00:00:01;00:00:01;;00:00:01;00:00:01;;00:00:01
Intervalle;;00:00:01;00:00:01;00:00:01;00:00:01;00:00:01;00:00:01;00:00:01;00:00:01;;00:00:01;00:00:01;;00:00:01
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Date/Heure;Type;V1 (V);Tc ('C);Mano13.1 (V) (V);Mano13.2 (V) (V);Mano1 200 (V) (V);Tension (V);Voie 1000 (Pa);Voie 200 (Pa);;V ManoRec 200 (m_s-1);Pulse Channel 1 (Hz);;V1 (V)
09/08/2023 09:55:40;Intervalle;0.2265;20.7;5.010;5.078;5.102;0.006;2.712;2.941;2.316;2.316;0.0;;0.2265
09/08/2023 09:55:41;Intervalle;0.2260;20.7;5.010;5.078;5.099;0.006;2.712;2.937;2.279;2.279;0.0;;0.2260
09/08/2023 09:55:42;Intervalle;0.2259;20.7;5.010;5.078;5.092;0.006;2.678;2.937;2.167;2.167;0.0;;0.2259
09/08/2023 09:55:43;Intervalle;0.2263;20.7;5.010;5.078;5.107;0.006;2.735;2.945;2.388;2.388;0.0;;0.2263
09/08/2023 09:55:44;Intervalle;0.2258;20.7;5.010;5.078;5.102;0.006;2.704;2.934;2.315;2.315;0.0;;0.2258
09/08/2023 09:55:45;Intervalle;0.2266;20.7;5.010;5.078;5.091;0.006;2.686;2.939;2.163;2.163;0.0;;0.2266
09/08/2023 09:55:46;Intervalle;0.2252;20.7;5.010;5.078;5.097;0.006;2.691;2.938;2.248;2.248;0.0;;0.2252
09/08/2023 09:55:47;Intervalle;0.2262;20.7;5.010;5.078;5.097;0.006;2.725;2.936;2.242;2.242;0.0;;0.2262
09/08/2023 09:55:48;Intervalle;0.2267;20.7;5.010;5.078;5.104;0.006;2.699;2.931;2.351;2.351;0.0;;0.2267
09/08/2023 09:55:49;Intervalle;0.2251;20.7;5.010;5.078;5.097;0.006;2.740;2.929;2.240;2.240;0.0;;0.2251
09/08/2023 09:55:50;Intervalle;0.2264;20.7;5.009;5.078;5.097;0.006;2.667;2.940;2.243;2.243;0.0;;0.2264
09/08/2023 09:55:51;Intervalle;0.2251;20.7;5.010;5.078;5.105;0.006;2.691;2.931;2.354;2.354;0.0;;0.2251
09/08/2023 09:55:52;Intervalle;0.2258;20.7;5.010;5.078;5.109;0.006;2.717;2.939;2.417;2.417;0.0;;0.2258
09/08/2023 09:55:53;Intervalle;0.2261;20.7;5.010;5.078;5.105;0.006;2.699;2.934;2.353;2.353;0.0;;0.2261
09/08/2023 09:55:54;Intervalle;0.2258;20.7;5.010;5.078;5.104;0.006;2.722;2.932;2.352;2.352;0.0;;0.2258
09/08/2023 09:55:55;Intervalle;0.2267;20.6;5.009;5.078;5.099;0.006;2.667;2.926;2.278;2.278;0.0;;0.2267
09/08/2023 09:55:56;Intervalle;0.2256;20.7;5.010;5.078;5.104;0.006;2.701;2.940;2.350;2.350;0.0;;0.2256
09/08/2023 09:55:57;Intervalle;0.2253;20.7;5.010;5.075;5.099;0.006;2.675;2.792;2.281;2.281;0.0;;0.2253
09/08/2023 09:55:58;Intervalle;0.2265;20.7;5.004;5.053;5.094;0.006;1.658;1.946;2.204;2.204;0.0;;0.2265
09/08/2023 09:55:59;Intervalle;0.2259;20.7;5.008;5.078;5.099;0.006;2.408;2.931;2.281;2.281;0.0;;0.2259
09/08/2023 09:56:00;Intervalle;0.2255;20.7;5.010;5.078;5.099;0.006;2.730;2.939;2.277;2.277;0.0;;0.2255
09/08/2023 09:56:01;Intervalle;0.2264;20.7;5.010;5.078;5.091;0.006;2.735;2.937;2.164;2.164;0.0;;0.2264
09/08/2023 09:56:02;Intervalle;0.2260;20.7;5.010;5.078;5.099;0.006;2.735;2.939;2.280;2.280;0.0;;0.2260
09/08/2023 09:56:03;Intervalle;0.2256;20.7;5.010;5.078;5.099;0.006;2.701;2.943;2.279;2.279;0.0;;0.2256
09/08/2023 09:56:04;Intervalle;0.2262;20.7;5.010;5.078;5.097;0.006;2.730;2.930;2.243;2.243;0.0;;0.2262
09/08/2023 09:56:05;Intervalle;0.2263;20.7;5.010;5.078;5.090;0.006;2.738;2.932;2.139;2.139;0.0;;0.2263
09/08/2023 09:56:06;Intervalle;0.2259;20.7;5.010;5.078;5.104;0.006;2.743;2.944;2.350;2.350;0.0;;0.2259
09/08/2023 09:56:07;Intervalle;0.2250;20.7;5.010;5.078;5.109;0.006;2.722;2.944;2.419;2.419;0.0;;0.2250
09/08/2023 09:56:08;Intervalle;0.2253;20.7;5.010;5.078;5.099;0.006;2.740;2.933;2.277;2.277;0.0;;0.2253
09/08/2023 09:56:09;Intervalle;0.2260;20.7;5.010;5.078;5.099;0.006;2.686;2.942;2.278;2.278;0.0;;0.2260
09/08/2023 09:56:10;Intervalle;0.2254;20.7;5.010;5.057;5.097;0.006;2.688;2.090;2.245;2.245;0.0;;0.2254
09/08/2023 09:56:11;Intervalle;0.2251;20.7;5.005;5.053;5.110;0.006;1.731;1.949;2.423;2.423;0.0;;0.2251
09/08/2023 09:56:12;Intervalle;0.2260;20.7;5.005;5.053;5.077;0.006;1.726;1.946;1.931;1.931;0.0;;0.2260
09/08/2023 09:56:13;Intervalle;0.2261;20.7;5.005;5.076;5.102;0.006;1.682;2.849;2.316;2.316;0.0;;0.2261
09/08/2023 09:56:14;Intervalle;0.2247;20.8;5.010;5.078;5.099;0.006;2.678;2.931;2.279;2.279;0.0;;0.2247
09/08/2023 09:56:15;Intervalle;0.2253;20.7;5.010;5.078;5.091;0.007;2.722;2.927;2.166;2.166;0.0;;0.2253
09/08/2023 09:56:16;Intervalle;0.2250;20.7;5.010;5.054;5.091;0.007;2.766;1.980;2.163;2.163;0.0;;0.2250
09/08/2023 09:56:17;Intervalle;0.2245;20.7;5.005;5.053;5.074;0.006;1.744;1.943;1.881;1.881;0.0;;0.2245
09/08/2023 09:56:18;Intervalle;0.2242;20.7;5.005;5.053;5.097;0.006;1.679;1.955;2.247;2.247;0.0;;0.2242
09/08/2023 09:56:19;Intervalle;0.2236;20.7;5.004;5.053;5.107;0.007;1.674;1.937;2.389;2.389;0.0;;0.2236
09/08/2023 09:56:20;Intervalle;0.2241;20.7;5.005;5.053;5.096;0.007;1.801;1.940;2.240;2.240;0.0;;0.2241
09/08/2023 09:56:21;Intervalle;0.2236;20.7;5.005;5.053;5.082;0.007;1.692;1.937;2.018;2.018;0.0;;0.2236
09/08/2023 09:56:22;Intervalle;0.2239;20.7;5.005;5.053;5.087;0.007;1.682;1.934;2.096;2.096;0.0;;0.2239
09/08/2023 09:56:23;Intervalle;0.2236;20.7;5.005;5.053;5.084;0.007;1.736;1.950;2.055;2.055;0.0;;0.2236
09/08/2023 09:56:24;Intervalle;0.2246;20.7;5.005;5.053;5.079;0.006;1.731;1.950;1.972;1.972;0.0;;0.2246
09/08/2023 09:56:25;Intervalle;0.2237;20.7;5.005;5.053;5.087;0.006;1.752;1.949;2.100;2.100;0.0;;0.2237
09/08/2023 09:56:26;Intervalle;0.2258;20.7;5.005;5.053;5.091;0.006;1.687;1.949;2.162;2.162;0.0;;0.2258
09/08/2023 09:56:27;Intervalle;0.2251;20.7;5.010;5.078;5.089;0.006;2.730;2.916;2.136;2.136;0.0;;0.2251
09/08/2023 09:56:28;Intervalle;0.2256;20.7;5.010;5.078;5.099;0.006;2.704;2.931;2.276;2.276;0.0;;0.2256
09/08/2023 09:56:29;Intervalle;0.2257;20.7;5.009;5.079;5.084;0.006;2.649;2.948;2.059;2.059;0.0;;0.2257
09/08/2023 09:56:30;Intervalle;0.2261;20.7;5.010;5.078;5.097;0.007;2.738;2.931;2.240;2.240;0.0;;0.2261
09/08/2023 09:56:31;Intervalle;0.2254;20.7;5.010;5.078;5.092;0.007;2.706;2.927;2.171;2.171;0.0;;0.2254
09/08/2023 09:56:32;Intervalle;0.2258;20.8;5.009;5.078;5.102;0.006;2.652;2.940;2.315;2.315;0.0;;0.2258
09/08/2023 09:56:33;Intervalle;0.2261;20.7;5.010;5.078;5.102;0.006;2.673;2.937;2.314;2.314;0.0;;0.2261
09/08/2023 09:56:34;Intervalle;0.2251;20.7;5.009;5.078;5.090;0.007;2.647;2.938;2.140;2.140;0.0;;0.2251
09/08/2023 09:56:35;Intervalle;0.2261;20.7;5.010;5.078;5.094;0.006;2.743;2.933;2.203;2.203;0.0;;0.2261
09/08/2023 09:56:36;Intervalle;0.2255;20.7;5.010;5.078;5.087;0.006;2.714;2.942;2.097;2.097;0.0;;0.2255
09/08/2023 09:56:37;Intervalle;0.2249;20.7;5.007;5.053;5.089;0.007;2.079;1.949;2.136;2.136;0.0;;0.2249
09/08/2023 09:56:38;Intervalle;0.2263;20.8;5.005;5.064;5.099;0.006;1.855;2.393;2.278;2.278;0.0;;0.2263
09/08/2023 09:56:39;Intervalle;0.2269;20.7;5.010;5.078;5.102;0.006;2.688;2.929;2.312;2.312;0.0;;0.2269
09/08/2023 09:56:40;Intervalle;0.2266;20.7;5.010;5.078;5.104;0.006;2.704;2.930;2.351;2.351;0.0;;0.2266
09/08/2023 09:56:41;Intervalle;0.2266;20.8;5.009;5.078;5.105;0.007;2.665;2.941;2.354;2.354;0.0;;0.2266
09/08/2023 09:56:42;Intervalle;0.2265;20.7;5.010;5.078;5.107;0.006;2.740;2.919;2.391;2.391;0.0;;0.2265
09/08/2023 09:56:43;Intervalle;0.2265;20.7;5.009;5.078;5.097;0.006;2.655;2.940;2.245;2.245;0.0;;0.2265
09/08/2023 09:56:44;Intervalle;0.2256;20.8;5.006;5.057;5.087;0.006;2.053;2.090;2.095;2.095;0.0;;0.2256
09/08/2023 09:56:45;Intervalle;0.2254;20.8;5.005;5.053;5.063;0.006;1.733;1.936;1.698;1.698;0.0;;0.2254
09/08/2023 09:56:46;Intervalle;0.2247;20.8;5.005;5.053;5.104;0.006;1.697;1.927;2.349;2.349;0.0;;0.2247
09/08/2023 09:56:47;Intervalle;0.2239;20.7;5.005;5.053;5.084;0.006;1.707;1.926;2.057;2.057;0.0;;0.2239
09/08/2023 09:56:48;Intervalle;0.2224;20.8;5.005;5.033;5.059;0.006;1.778;1.147;1.603;1.603;0.0;;0.2224
09/08/2023 09:56:49;Intervalle;0.2230;20.8;5.000;5.029;5.059;0.006;0.734;0.977;1.601;1.601;0.0;;0.2230
09/08/2023 09:56:50;Intervalle;0.2224;20.8;4.999;5.028;5.061;0.006;0.677;0.949;1.654;1.654;0.0;;0.2224
09/08/2023 09:56:51;Intervalle;0.2219;20.8;4.999;5.028;5.058;0.006;0.688;0.963;1.599;1.599;0.0;;0.2219
09/08/2023 09:56:52;Intervalle;0.2235;20.8;5.000;5.029;5.056;0.006;0.727;0.973;1.553;1.553;0.0;;0.2235
09/08/2023 09:56:53;Intervalle;0.2238;20.8;4.999;5.028;5.063;0.006;0.672;0.962;1.697;1.697;0.0;;0.2238
09/08/2023 09:56:54;Intervalle;0.2237;20.8;5.000;5.051;5.097;0.006;0.714;1.878;2.245;2.245;0.0;;0.2237
09/08/2023 09:56:55;Intervalle;0.2241;20.8;5.005;5.053;5.074;0.006;1.739;1.929;1.891;1.891;0.0;;0.2241
09/08/2023 09:56:56;Intervalle;0.2236;20.8;5.005;5.053;5.067;0.006;1.692;1.947;1.756;1.756;0.0;;0.2236
09/08/2023 09:56:57;Intervalle;0.2222;20.8;5.004;5.053;5.061;0.006;1.656;1.938;1.653;1.653;0.0;;0.2222
09/08/2023 09:56:58;Intervalle;0.2239;20.8;5.005;5.053;5.061;0.005;1.783;1.942;1.650;1.650;0.0;;0.2239
09/08/2023 09:56:59;Intervalle;0.2238;20.8;5.005;5.053;5.089;0.006;1.682;1.941;2.134;2.134;0.0;;0.2238
09/08/2023 09:57:00;Intervalle;0.2240;20.9;5.005;5.053;5.087;0.006;1.754;1.947;2.096;2.096;0.0;;0.2240
09/08/2023 09:57:01;Intervalle;0.2231;20.9;5.005;5.053;5.071;0.006;1.715;1.939;1.844;1.844;0.0;;0.2231
09/08/2023 09:57:02;Intervalle;0.2233;20.8;5.005;5.053;5.085;0.007;1.700;1.942;2.064;2.064;0.0;;0.2233
09/08/2023 09:57:03;Intervalle;0.2233;20.9;5.005;5.053;5.082;0.007;1.752;1.942;2.022;2.022;0.0;;0.2233
09/08/2023 09:57:04;Intervalle;0.2232;20.9;5.005;5.054;5.094;0.007;1.765;1.960;2.206;2.206;0.0;;0.2232
09/08/2023 09:57:05;Intervalle;0.2239;20.8;5.005;5.053;5.094;0.006;1.692;1.947;2.200;2.200;0.0;;0.2239
09/08/2023 09:57:06;Intervalle;0.2240;20.8;5.004;5.053;5.077;0.007;1.666;1.946;1.937;1.937;0.0;;0.2240
09/08/2023 09:57:07;Intervalle;0.2236;20.9;5.005;5.053;5.082;0.007;1.694;1.951;2.017;2.017;0.0;;0.2236
09/08/2023 09:57:08;Intervalle;0.2237;20.8;5.005;5.053;5.090;0.006;1.723;1.949;2.137;2.137;0.0;;0.2237
09/08/2023 09:57:09;Intervalle;0.2248;20.9;5.005;5.053;5.077;0.006;1.692;1.940;1.932;1.932;0.0;;0.2248
09/08/2023 09:57:10;Intervalle;0.2237;20.8;5.005;5.053;5.082;0.006;1.692;1.948;2.016;2.016;0.0;;0.2237
09/08/2023 09:57:11;Intervalle;0.2236;20.9;5.005;5.053;5.084;0.006;1.713;1.949;2.058;2.058;0.0;;0.2236
09/08/2023 09:57:12;Intervalle;0.2239;20.8;5.004;5.053;5.084;0.006;1.671;1.943;2.058;2.058;0.0;;0.2239
09/08/2023 09:57:13;Intervalle;0.2230;20.9;5.005;5.053;5.087;0.006;1.723;1.940;2.102;2.102;0.0;;0.2230
09/08/2023 09:57:14;Intervalle;0.2243;20.9;5.005;5.053;5.069;0.006;1.679;1.937;1.795;1.795;0.0;;0.2243
09/08/2023 09:57:15;Intervalle;0.2245;20.8;5.005;5.053;5.090;0.006;1.700;1.938;2.139;2.139;0.0;;0.2245
09/08/2023 09:57:16;Intervalle;0.2249;20.9;5.005;5.053;5.090;0.006;1.689;1.949;2.139;2.139;0.0;;0.2249
09/08/2023 09:57:17;Intervalle;0.2249;20.9;5.005;5.053;5.097;0.006;1.687;1.948;2.244;2.244;0.0;;0.2249
09/08/2023 09:57:18;Intervalle;0.2243;20.9;5.005;5.053;5.090;0.006;1.746;1.937;2.140;2.140;0.0;;0.2243
09/08/2023 09:57:19;Intervalle;0.2242;20.8;5.009;5.078;5.082;0.006;2.667;2.909;2.018;2.018;0.0;;0.2242
09/08/2023 09:57:20;Intervalle;0.2245;20.9;5.010;5.055;5.084;0.006;2.730;2.023;2.060;2.060;0.0;;0.2245
09/08/2023 09:57:21;Intervalle;0.2237;20.8;5.005;5.053;5.087;0.006;1.705;1.934;2.100;2.100;0.0;;0.2237
09/08/2023 09:57:22;Intervalle;0.2234;20.8;5.009;5.078;5.084;0.006;2.655;2.924;2.060;2.060;0.0;;0.2234
09/08/2023 09:57:23;Intervalle;0.2241;20.8;5.010;5.054;5.090;0.006;2.683;1.980;2.140;2.140;0.0;;0.2241
09/08/2023 09:57:24;Intervalle;0.2250;20.8;5.005;5.053;5.097;0.005;1.731;1.939;2.244;2.244;0.0;;0.2250
09/08/2023 09:57:25;Intervalle;0.2247;20.8;5.010;5.078;5.099;0.006;2.670;2.925;2.282;2.282;0.0;;0.2247
09/08/2023 09:57:26;Intervalle;0.2277;20.8;5.010;5.078;5.092;0.006;2.675;2.932;2.169;2.169;0.0;;0.2277
09/08/2023 09:57:27;Intervalle;0.2089;20.8;5.010;5.078;5.104;0.006;2.745;2.935;2.353;2.353;0.0;;0.2089
09/08/2023 09:57:28;Intervalle;0.1897;20.8;5.010;5.078;5.082;0.006;2.719;2.934;2.017;2.017;0.0;;0.1897
09/08/2023 09:57:29;Intervalle;0.1825;20.8;5.008;5.053;5.074;0.006;2.416;1.958;1.888;1.888;0.0;;0.1825
09/08/2023 09:57:30;Intervalle;0.1809;20.8;5.005;5.053;5.079;0.006;1.697;1.941;1.974;1.974;0.0;;0.1809
09/08/2023 09:57:31;Intervalle;0.1772;20.8;5.005;5.053;5.071;0.006;1.710;1.941;1.842;1.842;0.0;;0.1772
09/08/2023 09:57:32;Intervalle;0.1578;20.8;5.002;5.028;5.072;0.006;1.111;0.958;1.848;1.848;0.0;;0.1578
09/08/2023 09:57:33;Intervalle;0.1361;20.8;5.000;5.029;5.059;0.006;0.696;0.970;1.602;1.602;0.0;;0.1361
09/08/2023 09:57:34;Intervalle;0.1237;20.8;5.000;5.028;5.043;0.006;0.740;0.954;1.248;1.248;0.0;;0.1237
09/08/2023 09:57:35;Intervalle;0.1201;20.8;4.999;5.028;5.043;0.006;0.688;0.963;1.245;1.245;0.0;;0.1201
09/08/2023 09:57:36;Intervalle;0.1180;20.8;4.999;5.028;5.043;0.006;0.657;0.965;1.245;1.245;0.0;;0.1180
09/08/2023 09:57:37;Intervalle;0.1169;20.8;5.000;5.028;5.043;0.006;0.727;0.956;1.252;1.252;0.0;;0.1169
09/08/2023 09:57:38;Intervalle;0.1171;20.8;5.000;5.028;5.043;0.006;0.755;0.962;1.244;1.244;0.0;;0.1171
09/08/2023 09:57:39;Intervalle;0.1166;20.8;5.000;5.028;5.043;0.006;0.714;0.964;1.241;1.241;0.0;;0.1166
09/08/2023 09:57:40;Intervalle;0.1171;20.8;5.000;5.028;5.040;0.006;0.740;0.961;1.177;1.177;0.0;;0.1171
09/08/2023 09:57:41;Intervalle;0.1164;20.8;5.000;5.028;5.038;0.006;0.698;0.961;1.102;1.102;0.0;;0.1164
09/08/2023 09:57:42;Intervalle;0.1169;20.8;5.000;5.028;5.040;0.006;0.711;0.957;1.179;1.179;0.0;;0.1169
09/08/2023 09:57:43;Intervalle;0.1168;20.8;5.000;5.028;5.038;0.006;0.714;0.960;1.100;1.100;0.0;;0.1168
09/08/2023 09:57:44;Intervalle;0.1171;20.8;5.000;5.028;5.040;0.006;0.703;0.959;1.179;1.179;0.0;;0.1171
09/08/2023 09:57:45;Intervalle;0.1167;20.8;5.000;5.028;5.040;0.006;0.714;0.963;1.177;1.177;0.0;;0.1167
09/08/2023 09:57:46;Intervalle;0.1164;20.9;5.000;5.028;5.043;0.006;0.698;0.960;1.250;1.250;0.0;;0.1164
09/08/2023 09:57:47;Intervalle;0.1163;20.8;5.000;5.028;5.043;0.006;0.696;0.960;1.253;1.253;0.0;;0.1163
09/08/2023 09:57:48;Intervalle;0.1164;20.8;5.000;5.028;5.038;0.006;0.690;0.959;1.103;1.103;0.0;;0.1164
09/08/2023 09:57:49;Intervalle;0.1167;20.8;5.000;5.028;5.035;0.006;0.732;0.956;1.027;1.027;0.0;;0.1167
09/08/2023 09:57:50;Intervalle;0.1166;20.8;4.999;5.028;5.038;0.006;0.688;0.957;1.103;1.103;0.0;;0.1166
09/08/2023 09:57:51;Intervalle;0.1164;20.8;4.999;5.028;5.040;0.006;0.675;0.955;1.174;1.174;0.0;;0.1164
09/08/2023 09:57:52;Intervalle;0.1166;20.8;5.000;5.028;5.040;0.006;0.714;0.962;1.181;1.181;0.0;;0.1166
09/08/2023 09:57:53;Intervalle;0.1161;20.8;5.000;5.028;5.043;0.006;0.706;0.958;1.248;1.248;0.0;;0.1161
09/08/2023 09:57:54;Intervalle;0.1163;20.8;5.000;5.028;5.040;0.006;0.714;0.959;1.178;1.178;0.0;;0.1163
09/08/2023 09:57:55;Intervalle;0.1163;20.8;5.000;5.028;5.038;0.006;0.709;0.967;1.100;1.100;0.0;;0.1163
09/08/2023 09:57:56;Intervalle;0.1161;20.8;5.000;5.028;5.040;0.006;0.737;0.963;1.180;1.180;0.0;;0.1161
09/08/2023 09:57:57;Intervalle;0.1158;20.8;5.000;5.028;5.043;0.006;0.722;0.958;1.244;1.244;0.0;;0.1158
09/08/2023 09:57:58;Intervalle;0.1156;20.8;5.000;5.028;5.038;0.006;0.740;0.955;1.099;1.099;0.0;;0.1156
09/08/2023 09:57:59;Intervalle;0.1159;20.8;5.000;5.028;5.040;0.006;0.709;0.962;1.181;1.181;0.0;;0.1159
09/08/2023 09:58:00;Intervalle;0.1162;20.8;5.000;5.028;5.040;0.006;0.716;0.961;1.181;1.181;0.0;;0.1162
09/08/2023 09:58:01;Intervalle;0.1167;20.8;5.000;5.028;5.038;0.006;0.729;0.960;1.105;1.105;0.0;;0.1167
09/08/2023 09:58:02;Intervalle;0.1165;20.8;5.000;5.028;5.038;0.006;0.703;0.962;1.103;1.103;0.0;;0.1165
09/08/2023 09:58:03;Intervalle;0.1166;20.8;4.999;5.028;5.038;0.006;0.683;0.964;1.105;1.105;0.0;;0.1166
09/08/2023 09:58:04;Intervalle;0.1164;20.8;5.000;5.028;5.037;0.007;0.734;0.957;1.097;1.097;0.0;;0.1164
09/08/2023 09:58:05;Intervalle;0.1168;20.8;4.999;5.028;5.040;0.006;0.680;0.950;1.172;1.172;0.0;;0.1168
09/08/2023 09:58:06;Intervalle;0.1168;20.8;5.000;5.028;5.043;0.006;0.709;0.952;1.245;1.245;0.0;;0.1168
09/08/2023 09:58:07;Intervalle;0.1165;20.8;5.000;5.028;5.043;0.006;0.727;0.962;1.249;1.249;0.0;;0.1165
09/08/2023 09:58:08;Intervalle;0.1167;20.8;4.999;5.028;5.040;0.006;0.657;0.956;1.176;1.176;0.0;;0.1167
09/08/2023 09:58:09;Intervalle;0.1166;20.8;4.999;5.029;5.038;0.006;0.670;0.971;1.103;1.103;0.0;;0.1166
09/08/2023 09:58:10;Intervalle;0.1165;20.8;4.999;5.028;5.043;0.006;0.664;0.967;1.245;1.245;0.0;;0.1165
09/08/2023 09:58:11;Intervalle;0.1165;20.8;5.000;5.028;5.045;0.006;0.747;0.966;1.304;1.304;0.0;;0.1165
09/08/2023 09:58:12;Intervalle;0.1169;20.8;5.000;5.028;5.040;0.006;0.753;0.960;1.175;1.175;0.0;;0.1169
09/08/2023 09:58:13;Intervalle;0.1167;20.8;4.999;5.028;5.040;0.006;0.680;0.954;1.174;1.174;0.0;;0.1167
09/08/2023 09:58:14;Intervalle;0.1166;20.8;5.000;5.028;5.043;0.006;0.727;0.957;1.246;1.246;0.0;;0.1166
09/08/2023 09:58:15;Intervalle;0.1164;20.8;4.999;5.028;5.045;0.006;0.672;0.949;1.303;1.303;0.0;;0.1164
09/08/2023 09:58:16;Intervalle;0.1164;20.8;4.999;5.028;5.037;0.006;0.659;0.954;1.095;1.095;0.0;;0.1164
09/08/2023 09:58:17;Intervalle;0.1167;20.8;5.000;5.028;5.038;0.006;0.711;0.950;1.103;1.103;0.0;;0.1167
09/08/2023 09:58:18;Intervalle;0.1166;20.8;5.000;5.028;5.043;0.006;0.703;0.967;1.255;1.255;0.0;;0.1166
09/08/2023 09:58:19;Intervalle;0.1167;20.8;5.000;5.028;5.038;0.006;0.714;0.955;1.098;1.098;0.0;;0.1167
09/08/2023 09:58:20;Intervalle;0.1165;20.8;5.000;5.028;5.043;0.006;0.779;0.949;1.252;1.252;0.0;;0.1165
09/08/2023 09:58:21;Intervalle;0.1163;20.8;4.999;5.028;5.038;0.006;0.675;0.965;1.107;1.107;0.0;;0.1163
09/08/2023 09:58:22;Intervalle;0.1165;20.8;5.000;5.028;5.038;0.006;0.734;0.965;1.100;1.100;0.0;;0.1165
09/08/2023 09:58:23;Intervalle;0.1159;20.8;4.999;5.028;5.040;0.006;0.680;0.959;1.179;1.179;0.0;;0.1159
09/08/2023 09:58:24;Intervalle;0.1161;20.8;5.000;5.028;5.035;0.006;0.771;0.965;1.015;1.015;0.0;;0.1161
09/08/2023 09:58:25;Intervalle;0.1159;20.8;5.000;5.028;5.040;0.006;0.763;0.969;1.169;1.169;0.0;;0.1159
09/08/2023 09:58:26;Intervalle;0.1160;20.8;4.999;5.029;5.035;0.006;0.675;0.970;1.029;1.029;0.0;;0.1160
09/08/2023 09:58:27;Intervalle;0.1161;20.8;5.000;5.028;5.041;0.006;0.696;0.958;1.186;1.186;0.0;;0.1161
09/08/2023 09:58:28;Intervalle;0.1157;20.8;5.000;5.028;5.040;0.006;0.742;0.962;1.179;1.179;0.0;;0.1157
09/08/2023 09:58:29;Intervalle;0.1157;20.8;4.999;5.028;5.040;0.006;0.657;0.952;1.176;1.176;0.0;;0.1157
09/08/2023 09:58:30;Intervalle;0.1157;20.8;4.999;5.028;5.040;0.006;0.659;0.968;1.179;1.179;0.0;;0.1157
09/08/2023 09:58:31;Intervalle;0.1158;20.8;4.999;5.028;5.032;0.006;0.651;0.955;0.932;0.932;0.0;;0.1158
09/08/2023 09:58:32;Intervalle;0.1161;20.7;5.000;5.029;5.035;0.006;0.698;0.977;1.016;1.016;0.0;;0.1161
09/08/2023 09:58:33;Intervalle;0.1162;20.8;5.000;5.028;5.040;0.006;0.755;0.958;1.180;1.180;0.0;;0.1162
09/08/2023 09:58:34;Intervalle;0.1158;20.8;5.000;5.028;5.038;0.006;0.716;0.964;1.105;1.105;0.0;;0.1158
09/08/2023 09:58:35;Intervalle;0.1157;20.8;5.000;5.028;5.040;0.006;0.724;0.960;1.170;1.170;0.0;;0.1157
09/08/2023 09:58:36;Intervalle;0.1160;20.8;5.000;5.028;5.043;0.006;0.714;0.959;1.244;1.244;0.0;;0.1160
09/08/2023 09:58:37;Intervalle;0.1155;20.8;4.999;5.028;5.040;0.006;0.670;0.959;1.177;1.177;0.0;;0.1155
09/08/2023 09:58:38;Intervalle;0.1157;20.8;5.000;5.028;5.041;0.006;0.750;0.955;1.182;1.182;0.0;;0.1157
09/08/2023 09:58:39;Intervalle;0.1159;20.8;4.999;5.028;5.038;0.006;0.667;0.959;1.106;1.106;0.0;;0.1159
09/08/2023 09:58:40;Intervalle;0.1155;20.8;5.000;5.028;5.038;0.006;0.719;0.958;1.101;1.101;0.0;;0.1155
09/08/2023 09:58:41;Intervalle;0.1159;20.8;4.999;5.028;5.038;0.006;0.670;0.969;1.113;1.113;0.0;;0.1159
09/08/2023 09:58:42;Intervalle;0.1159;20.8;4.999;5.028;5.037;0.006;0.685;0.954;1.097;1.097;0.0;;0.1159
09/08/2023 09:58:43;Intervalle;0.1154;20.8;5.000;5.028;5.043;0.006;0.722;0.963;1.243;1.243;0.0;;0.1154
09/08/2023 09:58:44;Intervalle;0.1159;20.8;4.999;5.028;5.040;0.006;0.657;0.945;1.180;1.180;0.0;;0.1159
09/08/2023 09:58:45;Intervalle;0.1162;20.8;5.000;5.028;5.040;0.005;0.703;0.963;1.175;1.175;0.0;;0.1162
09/08/2023 09:58:46;Intervalle;0.1161;20.8;5.000;5.028;5.038;0.006;0.763;0.965;1.109;1.109;0.0;;0.1161
