Date/Heure;Type;V1 (V);V2 (V);Tc ('C);Mano14.1 (V) (V);Mano14.2 (V) (V);Mano1 200 (V) (V);Tension 0 (V);Tension 1 (V);Tension 2 (V);;Voie +-1000 ();Voie +-250 ();Voie +-200 ();Venturi (m-s-1);Mano 200 Pa;Rho;Q1;V1
29/11/2024 16:01;Intervalle;0.4453;0;18.3;5.027;5.085;5.107;0.0013;0.0003;1.393;;4;4;4;1.393;3.457414;1.211813176;89.02683834;1.362829081
29/11/2024 16:01;Intervalle;0.4509;0;18.3;5.027;5.082;5.11;0.0014;0;1.411;;4;3;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:01;Intervalle;0.4466;-0.0001;18.3;5.027;5.084;5.11;0.0015;0.0002;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:01;Intervalle;0.4499;-0.0001;18.4;5.027;5.083;5.11;0.0014;0.0002;1.41;;4;3;4;1.41;3.57622;1.21139753;90.55905127;1.386284304
29/11/2024 16:01;Intervalle;0.4488;-0.0001;18.3;5.027;5.085;5.11;0.0015;0.0002;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:01;Intervalle;0.4476;0;18.3;5.028;5.087;5.11;0.0013;0.0003;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:01;Intervalle;0.4511;0;18.3;5.027;5.085;5.11;0.0006;0.0001;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:01;Intervalle;0.4454;0;18.3;5.027;5.085;5.11;0.0008;0;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:01;Intervalle;0.4508;0;18.3;5.027;5.085;5.11;0.0007;0;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:01;Intervalle;0.4467;0;18.3;5.027;5.085;5.11;0.0005;0;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:01;Intervalle;0.4472;0;18.3;5.027;5.085;5.11;0.0004;-0.0001;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:01;Intervalle;0.4506;0;18.3;5.028;5.087;5.11;0.0004;-0.0001;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:01;Intervalle;0.4461;0;18.4;5.028;5.087;5.11;0.0005;0;1.411;;4;4;4;1.411;3.57622;1.21139753;90.55905127;1.386284304
29/11/2024 16:01;Intervalle;0.4517;0;18.3;5.028;5.087;5.11;0.0005;-0.0002;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:01;Intervalle;0.4467;0;18.4;5.028;5.087;5.11;0.0003;-0.0001;1.411;;4;4;4;1.411;3.57622;1.21139753;90.55905127;1.386284304
29/11/2024 16:01;Intervalle;0.4513;0;18.3;5.027;5.085;5.11;0.0005;-0.0001;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:01;Intervalle;0.4474;0;18.4;5.027;5.085;5.11;0.0008;0;1.411;;4;4;4;1.411;3.57622;1.21139753;90.55905127;1.386284304
29/11/2024 16:01;Intervalle;0.4456;-0.0001;18.4;5.027;5.085;5.107;0.001;-0.0001;1.393;;4;4;4;1.393;3.457414;1.21139753;89.04211012;1.363062862
29/11/2024 16:01;Intervalle;0.4512;0;18.3;5.027;5.084;5.11;0.0014;0.0002;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:01;Intervalle;0.4453;0;18.4;5.027;5.083;5.11;0.0013;0.0002;1.411;;4;3;4;1.411;3.57622;1.21139753;90.55905127;1.386284304
29/11/2024 16:01;Intervalle;0.4499;0;18.4;5.027;5.085;5.113;0.0013;0.0002;1.432;;4;4;4;1.432;3.695026;1.21139753;92.05099761;1.409123123
29/11/2024 16:01;Intervalle;0.4478;0;18.3;5.027;5.084;5.11;0.0014;0.0002;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:01;Intervalle;0.4474;0;18.3;5.027;5.083;5.11;0.0014;0.0002;1.411;;4;3;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:01;Intervalle;0.451;0;18.3;5.027;5.085;5.113;0.0014;0.0002;1.433;;4;4;4;1.433;3.695026;1.211813176;92.03520977;1.408881442
29/11/2024 16:01;Intervalle;0.4473;0;18.4;5.027;5.085;5.113;0.0012;0.0002;1.432;;4;4;4;1.432;3.695026;1.21139753;92.05099761;1.409123123
29/11/2024 16:01;Intervalle;0.4514;0;18.3;5.027;5.085;5.11;0.001;0.0002;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:01;Intervalle;0.4463;0;18.3;5.027;5.086;5.11;0.0008;-0.0001;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:01;Intervalle;0.4516;0;18.4;5.027;5.085;5.113;0.0006;-0.0001;1.433;;4;4;4;1.433;3.695026;1.21139753;92.05099761;1.409123123
29/11/2024 16:01;Intervalle;0.4461;0;18.3;5.028;5.088;5.113;0.0005;-0.0002;1.432;;4;4;4;1.432;3.695026;1.211813176;92.03520977;1.408881442
29/11/2024 16:01;Intervalle;0.4511;0;18.4;5.027;5.086;5.113;0.0004;0;1.432;;4;4;4;1.432;3.695026;1.21139753;92.05099761;1.409123123
29/11/2024 16:01;Intervalle;0.4477;0;18.3;5.028;5.087;5.113;0.0004;-0.0001;1.432;;4;4;4;1.432;3.695026;1.211813176;92.03520977;1.408881442
29/11/2024 16:01;Intervalle;0.4492;0;18.3;5.027;5.084;5.11;0.0004;-0.0001;1.411;;4;3;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:01;Intervalle;0.4495;0;18.3;5.028;5.086;5.113;0.0005;-0.0002;1.432;;4;4;4;1.432;3.695026;1.211813176;92.03520977;1.408881442
29/11/2024 16:01;Intervalle;0.4489;0;18.3;5.027;5.085;5.113;0.0006;0;1.432;;4;4;4;1.432;3.695026;1.211813176;92.03520977;1.408881442
29/11/2024 16:01;Intervalle;0.4503;0;18.3;5.028;5.087;5.113;0.0009;0.0001;1.432;;4;4;4;1.432;3.695026;1.211813176;92.03520977;1.408881442
29/11/2024 16:01;Intervalle;0.4476;0;18.3;5.028;5.086;5.11;0.001;0.0001;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:01;Intervalle;0.4511;0;18.4;5.028;5.087;5.113;0.0013;0.0003;1.433;;4;4;4;1.433;3.695026;1.21139753;92.05099761;1.409123123
29/11/2024 16:01;Intervalle;0.4463;0;18.4;5.027;5.085;5.11;0.0014;0.0002;1.411;;4;4;4;1.411;3.57622;1.21139753;90.55905127;1.386284304
29/11/2024 16:01;Intervalle;0.452;0;18.3;5.028;5.087;5.113;0.0014;0.0002;1.432;;4;4;4;1.432;3.695026;1.211813176;92.03520977;1.408881442
29/11/2024 16:02;Intervalle;0.4459;-0.0001;18.4;5.027;5.086;5.113;0.0016;0.0001;1.432;;4;4;4;1.432;3.695026;1.21139753;92.05099761;1.409123123
29/11/2024 16:02;Intervalle;0.4505;-0.0001;18.4;5.027;5.084;5.11;0.0007;-0.0012;1.411;;4;3;4;1.411;3.57622;1.21139753;90.55905127;1.386284304
29/11/2024 16:02;Intervalle;0.4477;0;18.3;5.027;5.085;5.113;-0.0002;-0.0005;1.433;;4;4;4;1.433;3.695026;1.211813176;92.03520977;1.408881442
29/11/2024 16:02;Intervalle;0.4467;0;18.3;5.028;5.087;5.11;0.0006;0;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4512;0;18.4;5.027;5.085;5.11;0.0004;0;1.411;;4;4;4;1.411;3.57622;1.21139753;90.55905127;1.386284304
29/11/2024 16:02;Intervalle;0.4451;0;18.3;5.027;5.085;5.11;0.0005;-0.0002;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4503;0;18.4;5.027;5.084;5.11;0.0005;-0.0001;1.411;;4;3;4;1.411;3.57622;1.21139753;90.55905127;1.386284304
29/11/2024 16:02;Intervalle;0.4477;0;18.3;5.027;5.083;5.11;0.0002;0;1.411;;4;3;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4444;0;18.4;5.027;5.083;5.11;0.0007;-0.0001;1.411;;4;3;4;1.411;3.57622;1.21139753;90.55905127;1.386284304
29/11/2024 16:02;Intervalle;0.4495;0;18.3;5.027;5.084;5.11;0.0009;0.0001;1.411;;4;3;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4482;0;18.3;5.027;5.083;5.11;0.0013;0;1.411;;4;3;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4454;0;18.3;5.027;5.085;5.11;0.0013;0.0003;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4504;-0.0001;18.3;5.027;5.082;5.11;0.0014;0.0002;1.411;;4;3;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4467;0;18.3;5.027;5.083;5.113;0.0014;0.0002;1.432;;4;3;4;1.432;3.695026;1.211813176;92.03520977;1.408881442
29/11/2024 16:02;Intervalle;0.4477;0;18.4;5.027;5.085;5.11;0.0015;0.0003;1.411;;4;4;4;1.411;3.57622;1.21139753;90.55905127;1.386284304
29/11/2024 16:02;Intervalle;0.4499;0;18.4;5.027;5.084;5.11;0.0013;0.0002;1.411;;4;4;4;1.411;3.57622;1.21139753;90.55905127;1.386284304
29/11/2024 16:02;Intervalle;0.4449;0;18.4;5.027;5.085;5.11;0.001;0.0001;1.411;;4;4;4;1.411;3.57622;1.21139753;90.55905127;1.386284304
29/11/2024 16:02;Intervalle;0.4485;0;18.3;5.027;5.085;5.11;0.0008;0.0001;1.41;;4;4;4;1.41;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4494;0;18.3;5.027;5.084;5.11;0.0006;-0.0001;1.411;;4;3;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4446;0;18.3;5.027;5.085;5.11;0.0005;-0.0001;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4486;0;18.3;5.027;5.083;5.11;0.0004;-0.0001;1.411;;4;3;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4489;0;18.3;5.027;5.083;5.107;0.0003;0;1.393;;4;3;4;1.393;3.457414;1.211813176;89.02683834;1.362829081
29/11/2024 16:02;Intervalle;0.4444;0;18.3;5.027;5.084;5.11;0.0004;-0.0001;1.411;;4;3;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4478;0;18.3;5.027;5.085;5.107;0.0006;-0.0002;1.393;;4;4;4;1.393;3.457414;1.211813176;89.02683834;1.362829081
29/11/2024 16:02;Intervalle;0.4496;0;18.3;5.027;5.085;5.113;0.0008;0.0001;1.433;;4;4;4;1.433;3.695026;1.211813176;92.03520977;1.408881442
29/11/2024 16:02;Intervalle;0.4451;0;18.3;5.027;5.085;5.108;0.0011;0.0001;1.393;;4;4;4;1.393;3.497016;1.211813176;89.53525335;1.370611934
29/11/2024 16:02;Intervalle;0.45;0;18.3;5.027;5.085;5.11;0.0013;0.0003;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4473;0;18.3;5.027;5.085;5.11;0.0015;0.0002;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4452;0;18.3;5.027;5.085;5.11;0.0015;0.0003;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4497;0;18.3;5.027;5.085;5.11;0.0015;0.0002;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4467;0;18.3;5.027;5.085;5.11;0.0014;0.0003;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4473;0;18.3;5.027;5.085;5.11;0.0012;0.0001;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4509;0;18.4;5.027;5.085;5.11;0.0008;0.0001;1.411;;4;4;4;1.411;3.57622;1.21139753;90.55905127;1.386284304
29/11/2024 16:02;Intervalle;0.4454;0;18.3;5.027;5.085;5.11;0.0002;0;1.41;;4;4;4;1.41;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4506;0;18.3;5.027;5.085;5.11;0.0006;-0.0002;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4465;0;18.3;5.027;5.085;5.113;0.0005;-0.0001;1.432;;4;4;4;1.432;3.695026;1.211813176;92.03520977;1.408881442
29/11/2024 16:02;Intervalle;0.4469;0;18.3;5.027;5.085;5.113;0.0004;-0.0001;1.433;;4;4;4;1.433;3.695026;1.211813176;92.03520977;1.408881442
29/11/2024 16:02;Intervalle;0.4503;0;18.3;5.027;5.085;5.11;0.0006;-0.0002;1.41;;4;4;4;1.41;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4455;0;18.3;5.027;5.085;5.11;0.0004;-0.0002;1.41;;4;4;4;1.41;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4501;0;18.3;5.027;5.085;5.11;0.0005;-0.0001;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4478;0;18.3;5.027;5.085;5.11;0.0007;-0.0001;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4452;0;18.3;5.027;5.085;5.11;0.0011;0.0001;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4498;0;18.3;5.027;5.085;5.11;0.0011;0.0002;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.447;0;18.3;5.027;5.085;5.107;0.0013;0.0002;1.393;;4;4;4;1.393;3.457414;1.211813176;89.02683834;1.362829081
29/11/2024 16:02;Intervalle;0.4468;0;18.3;5.027;5.085;5.11;0.0014;0.0002;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4499;0;18.3;5.027;5.085;5.11;0.0014;0.0002;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.445;0;18.3;5.027;5.085;5.107;0.0015;0.0002;1.393;;4;4;4;1.393;3.457414;1.211813176;89.02683834;1.362829081
29/11/2024 16:02;Intervalle;0.4469;0;18.3;5.027;5.085;5.11;0.0013;0.0002;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4502;0;18.3;5.027;5.085;5.11;0.0011;0.0002;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4447;0;18.3;5.027;5.085;5.113;0.0009;0.0001;1.432;;4;4;4;1.432;3.695026;1.211813176;92.03520977;1.408881442
29/11/2024 16:02;Intervalle;0.4491;0;18.3;5.027;5.085;5.11;0.0005;-0.0001;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.449;0;18.3;5.027;5.085;5.11;0.0005;-0.0001;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4449;0;18.3;5.027;5.083;5.11;0.0004;-0.0001;1.411;;4;3;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4507;0;18.3;5.027;5.083;5.11;0.0003;-0.0002;1.411;;4;3;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4464;0;18.3;5.027;5.083;5.107;0.0005;-0.0002;1.393;;4;3;4;1.393;3.457414;1.211813176;89.02683834;1.362829081
29/11/2024 16:02;Intervalle;0.4476;0;18.3;5.027;5.082;5.107;0.0003;-0.0001;1.393;;4;3;4;1.393;3.457414;1.211813176;89.02683834;1.362829081
29/11/2024 16:02;Intervalle;0.4502;0;18.3;5.027;5.082;5.11;0.0005;-0.0001;1.411;;4;3;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:02;Intervalle;0.4445;0;18.3;5.027;5.082;5.107;0.0007;0;1.393;;4;3;4;1.393;3.457414;1.211813176;89.02683834;1.362829081
29/11/2024 16:02;Intervalle;0.4491;0;18.3;5.027;5.081;5.107;0.0009;0;1.393;;4;3;4;1.393;3.457414;1.211813176;89.02683834;1.362829081
29/11/2024 16:02;Intervalle;0.4485;0;18.3;5.027;5.083;5.11;0.0012;0.0002;1.411;;4;3;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:03;Intervalle;0.4478;0;18.3;5.027;5.085;5.11;0.0014;0.0003;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:03;Intervalle;0.4504;0;18.3;5.027;5.085;5.11;0.0013;0.0003;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:03;Intervalle;0.447;0;18.3;5.027;5.085;5.11;0.0014;0.0003;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:03;Intervalle;0.4512;0;18.3;5.027;5.082;5.11;0.0013;0.0001;1.411;;4;3;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:03;Intervalle;0.4457;0;18.3;5.027;5.083;5.11;0.0013;0;1.411;;4;3;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:03;Intervalle;0.4507;0;18.3;5.027;5.084;5.11;0.0014;0.0002;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:03;Intervalle;0.4473;0;18.3;5.027;5.082;5.11;0.0007;0.0001;1.411;;4;3;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:03;Intervalle;0.4488;0;18.3;5.027;5.085;5.11;0.001;0.0001;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:03;Intervalle;0.4499;0;18.3;5.027;5.082;5.11;0.0006;0;1.41;;4;3;4;1.41;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:03;Intervalle;0.4473;0;18.3;5.027;5.083;5.11;0.0007;-0.0001;1.411;;4;3;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:03;Intervalle;0.4504;0;18.3;5.027;5.082;5.11;0.0005;-0.0002;1.411;;4;3;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:03;Intervalle;0.4451;0;18.3;5.027;5.083;5.107;0.0005;0;1.393;;4;3;4;1.393;3.457414;1.211813176;89.02683834;1.362829081
29/11/2024 16:03;Intervalle;0.4482;0;18.3;5.027;5.083;5.11;0.0003;-0.0001;1.411;;4;3;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:03;Intervalle;0.4487;0;18.3;5.027;5.082;5.107;0.0004;-0.0002;1.393;;4;3;4;1.393;3.457414;1.211813176;89.02683834;1.362829081
29/11/2024 16:03;Intervalle;0.445;0;18.3;5.027;5.083;5.107;0.0009;0.0001;1.393;;4;3;4;1.393;3.457414;1.211813176;89.02683834;1.362829081
29/11/2024 16:03;Intervalle;0.4499;0;18.3;5.027;5.083;5.11;0.0008;0;1.411;;4;3;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:03;Intervalle;0.448;0;18.3;5.027;5.082;5.11;0.0012;0.0001;1.411;;4;3;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:03;Intervalle;0.4461;0;18.3;5.027;5.081;5.11;0.0013;0.0001;1.411;;4;3;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:03;Intervalle;0.4503;-0.0001;18.3;5.027;5.083;5.11;0.0015;0.0002;1.411;;4;3;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:03;Intervalle;0.4458;0;18.3;5.027;5.083;5.11;0.0014;0.0002;1.41;;4;3;4;1.41;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:03;Intervalle;0.4478;0;18.3;5.027;5.083;5.11;0.0016;0.0001;1.411;;4;3;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:03;Intervalle;0.4496;-0.0001;18.3;5.027;5.083;5.11;0.0013;0.0002;1.411;;4;3;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:03;Intervalle;0.4451;0;18.3;5.027;5.083;5.11;0.0009;0.0001;1.411;;4;3;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:03;Intervalle;0.4506;0;18.3;5.027;5.085;5.11;0.0008;0;1.411;;4;4;4;1.411;3.57622;1.211813176;90.54351932;1.38604654
29/11/2024 16:03;Intervalle;0.4479;0;18.3;5.028;5.088;5.113;0.0006;0;1.432;;4;4;4;1.432;3.695026;1.211813176;92.03520977;1.408881442
29/11/2024 16:03;Intervalle;0.4391;0;18.3;5.026;5.079;5.115;0.0005;-0.0001;1.45;;4;3;4;1.45;3.77423;1.211813176;93.016381;1.42390128
29/11/2024 16:03;Intervalle;0.4029;0;18.3;5.023;5.067;5.094;0.0005;-0.0001;1.288;;3;3;3;1.288;2.942588;1.211813176;82.13154395;1.257275431
29/11/2024 16:03;Intervalle;0.3804;0;18.3;5.021;5.061;5.085;0.0005;-0.0002;1.208;;3;2;3;1.208;2.58617;1.211813176;76.99699781;1.178675439
29/11/2024 16:03;Intervalle;0.37;0;18.3;5.021;5.059;5.08;0.0004;-0.0001;1.161;;3;2;3;1.161;2.38816;1.211813176;73.99067122;1.132654381
29/11/2024 16:03;Intervalle;0.3602;0;18.3;5.02;5.057;5.077;0.0006;0;1.138;;2;2;2;1.138;2.269354;1.211813176;72.12675289;1.104121388
29/11/2024 16:03;Intervalle;0.3281;0;18.3;5.019;5.046;5.074;0.001;0;1.113;;2;2;2;1.113;2.150548;1.211813176;70.21337149;1.074831212
29/11/2024 16:03;Intervalle;0.2911;0;18.3;5.015;5.036;5.062;0.001;0.0001;0.984;;1;1;2;0.984;1.675324;1.211813176;61.97187871;0.948669863
29/11/2024 16:03;Intervalle;0.2558;0;18.3;5.014;5.032;5.051;0.0013;0.0002;0.863;;1;1;1;0.863;1.239702;1.211813176;53.30941394;0.816064245
29/11/2024 16:03;Intervalle;0.2642;0;18.3;5.013;5.031;5.043;0.0014;0.0002;0.761;;1;1;1;0.761;0.922886;1.211813176;45.99591748;0.704108729
29/11/2024 16:03;Intervalle;0.2447;0;18.3;5.013;5.028;5.043;0.0014;0.0002;0.761;;1;1;1;0.761;0.922886;1.211813176;45.99591748;0.704108729
29/11/2024 16:03;Intervalle;0.2468;0;18.3;5.009;5.01;5.041;0.0015;0.0001;0.725;;0;0;1;0.725;0.843682;1.211813176;43.97791636;0.673217026
29/11/2024 16:03;Intervalle;0.2328;0;18.3;5.013;5.03;5.043;0.0013;0.0002;0.762;;1;1;1;0.762;0.922886;1.211813176;45.99591748;0.704108729
29/11/2024 16:03;Intervalle;0.2516;0;18.3;5.014;5.03;5.043;0.001;0.0002;0.762;;1;1;1;0.762;0.922886;1.211813176;45.99591748;0.704108729
29/11/2024 16:03;Intervalle;0.245;0;18.3;5.013;5.03;5.041;0.0007;0.0001;0.726;;1;1;1;0.726;0.843682;1.211813176;43.97791636;0.673217026
29/11/2024 16:03;Intervalle;0.227;0;18.3;5.013;5.03;5.043;0.0007;0;0.761;;1;1;1;0.761;0.922886;1.211813176;45.99591748;0.704108729
29/11/2024 16:03;Intervalle;0.2373;0;18.4;5.014;5.031;5.041;0.0005;-0.0002;0.725;;1;1;1;0.725;0.843682;1.21139753;43.98546039;0.67333251
29/11/2024 16:03;Intervalle;0.249;0;18.3;5.013;5.028;5.041;0.0004;-0.0001;0.724;;1;1;1;0.724;0.843682;1.211813176;43.97791636;0.673217026
29/11/2024 16:03;Intervalle;0.2524;0;18.3;5.013;5.03;5.041;0.0004;-0.0001;0.725;;1;1;1;0.725;0.843682;1.211813176;43.97791636;0.673217026
29/11/2024 16:03;Intervalle;0.2405;0;18.4;5.01;5.013;5.041;0.0003;-0.0001;0.726;;0;0;1;0.726;0.843682;1.21139753;43.98546039;0.67333251
29/11/2024 16:03;Intervalle;0.227;0;18.3;5.009;5.01;5.041;0.0007;0;0.725;;0;0;1;0.725;0.843682;1.211813176;43.97791636;0.673217026
29/11/2024 16:03;Intervalle;0.232;0;18.4;5.013;5.03;5.041;0.001;0;0.725;;1;1;1;0.725;0.843682;1.21139753;43.98546039;0.67333251
29/11/2024 16:03;Intervalle;0.2455;0;18.3;5.013;5.03;5.043;0.001;0.0001;0.761;;1;1;1;0.761;0.922886;1.211813176;45.99591748;0.704108729
29/11/2024 16:03;Intervalle;0.2537;0;18.3;5.013;5.03;5.043;0.0014;0.0002;0.762;;1;1;1;0.762;0.922886;1.211813176;45.99591748;0.704108729
29/11/2024 16:03;Intervalle;0.2368;0;18.4;5.013;5.03;5.041;0.0014;0.0002;0.725;;1;1;1;0.725;0.843682;1.21139753;43.98546039;0.67333251
29/11/2024 16:03;Intervalle;0.2275;0;18.4;5.013;5.03;5.041;0.0014;0.0002;0.724;;1;1;1;0.724;0.843682;1.21139753;43.98546039;0.67333251
29/11/2024 16:03;Intervalle;0.2398;0;18.4;5.013;5.03;5.041;0.0014;0.0002;0.726;;1;1;1;0.726;0.843682;1.21139753;43.98546039;0.67333251
29/11/2024 16:03;Intervalle;0.2519;0;18.4;5.014;5.03;5.043;0.0011;0.0001;0.761;;1;1;1;0.761;0.922886;1.21139753;46.00380768;0.704229512
29/11/2024 16:03;Intervalle;0.2476;0;18.4;5.014;5.031;5.041;0.001;0;0.726;;1;1;1;0.726;0.843682;1.21139753;43.98546039;0.67333251
29/11/2024 16:03;Intervalle;0.2293;0;18.3;5.013;5.03;5.043;0.0007;0;0.762;;1;1;1;0.762;0.922886;1.211813176;45.99591748;0.704108729
29/11/2024 16:03;Intervalle;0.23;0;18.3;5.013;5.03;5.043;0.0004;-0.0001;0.761;;1;1;1;0.761;0.922886;1.211813176;45.99591748;0.704108729
29/11/2024 16:03;Intervalle;0.2421;0;18.3;5.013;5.03;5.041;0.0004;0;0.725;;1;1;1;0.725;0.843682;1.211813176;43.97791636;0.673217026
29/11/2024 16:03;Intervalle;0.2529;0;18.3;5.013;5.03;5.043;0.0004;-0.0001;0.762;;1;1;1;0.762;0.922886;1.211813176;45.99591748;0.704108729
29/11/2024 16:03;Intervalle;0.245;0;18.3;5.011;5.025;5.043;0.0004;0;0.761;;1;1;1;0.761;0.922886;1.211813176;45.99591748;0.704108729
